support,itemsets
0.13580819798917246,"frozenset({'train', 'dog', 'tv'})"
0.13518948182521268,"frozenset({'train', 'person', 'dog', 'tv'})"
0.10038669760247486,"frozenset({'person', 'dog', 'clock'})"
0.1430781129156999,"frozenset({'cell phone', 'person', 'dog'})"
0.12119102861562259,"frozenset({'cell phone', 'dog', 'tv'})"
0.12103634957463263,"frozenset({'cell phone', 'person', 'dog', 'tv'})"
0.10696055684454757,"frozenset({'person', 'dog', 'bottle'})"
0.10239752513534416,"frozenset({'dining table', 'person', 'dog'})"
0.16666666666666666,"frozenset({'person', 'dog', 'laptop'})"
0.15676720804331012,"frozenset({'dog', 'tv', 'laptop'})"
0.15560711523588555,"frozenset({'person', 'dog', 'tv', 'laptop'})"
0.27037896365042535,"frozenset({'cat', 'person'})"
0.234261407579273,"frozenset({'cat', 'tv'})"
0.18778035576179428,"frozenset({'cat', 'dog'})"
0.14748646558391337,"frozenset({'cat', 'chair'})"
0.12962103634957464,"frozenset({'cat', 'train'})"
0.13155452436194895,"frozenset({'cat', 'cell phone'})"
0.17447795823665893,"frozenset({'cat', 'laptop'})"
0.23070378963650426,"frozenset({'cat', 'person', 'tv'})"
0.18553750966744006,"frozenset({'cat', 'person', 'dog'})"
0.1573859242072699,"frozenset({'cat', 'dog', 'tv'})"
0.15614849187935034,"frozenset({'cat', 'person', 'dog', 'tv'})"
0.14655839133797371,"frozenset({'cat', 'person', 'chair'})"
0.12598607888631091,"frozenset({'cat', 'chair', 'tv'})"
0.10448569218870843,"frozenset({'cat', 'dog', 'chair'})"
0.12536736272235113,"frozenset({'cat', 'chair', 'person', 'tv'})"
0.10386697602474865,"frozenset({'cat', 'person', 'dog', 'chair'})"
0.12722351121423048,"frozenset({'cat', 'train', 'person'})"
0.1139984532095901,"frozenset({'cat', 'train', 'tv'})"
0.1122969837587007,"frozenset({'cat', 'train', 'person', 'tv'})"
0.13093580819798917,"frozenset({'cat', 'cell phone', 'person'})"
0.1136890951276102,"frozenset({'cat', 'cell phone', 'tv'})"
0.11345707656612529,"frozenset({'cat', 'cell phone', 'person', 'tv'})"
0.17092034029389017,"frozenset({'cat', 'person', 'laptop'})"
