support,itemsets
0.11663299663299663,"frozenset({'potted plant', 'bottle'})"
0.10074074074074074,"frozenset({'potted plant', 'dog'})"
0.2078114478114478,"frozenset({'tv', 'potted plant', 'person'})"
0.1688888888888889,"frozenset({'potted plant', 'person', 'chair'})"
0.141010101010101,"frozenset({'potted plant', 'tv', 'chair'})"
0.13845117845117846,"frozenset({'tv', 'potted plant', 'person', 'chair'})"
0.14262626262626263,"frozenset({'potted plant', 'person', 'train'})"
0.12404040404040403,"frozenset({'potted plant', 'tv', 'train'})"
0.12,"frozenset({'tv', 'potted plant', 'person', 'train'})"
0.13818181818181818,"frozenset({'potted plant', 'person', 'laptop'})"
0.13562289562289562,"frozenset({'potted plant', 'tv', 'laptop'})"
0.13077441077441077,"frozenset({'person', 'potted plant', 'tv', 'laptop'})"
0.1354882154882155,"frozenset({'dining table', 'potted plant', 'person'})"
0.10882154882154882,"frozenset({'dining table', 'potted plant', 'tv'})"
0.10505050505050505,"frozenset({'dining table', 'potted plant', 'person', 'tv'})"
0.11474747474747475,"frozenset({'cup', 'potted plant', 'person'})"
0.10127946127946127,"frozenset({'oven', 'potted plant', 'person'})"
0.11380471380471381,"frozenset({'potted plant', 'person', 'bottle'})"
0.2255892255892256,"frozenset({'microwave', 'tv'})"
0.2206060606060606,"frozenset({'microwave', 'person'})"
0.1692929292929293,"frozenset({'microwave', 'laptop'})"
0.1503030303030303,"frozenset({'microwave', 'oven'})"
0.14303030303030304,"frozenset({'microwave', 'train'})"
0.13333333333333333,"frozenset({'microwave', 'chair'})"
0.12188552188552189,"frozenset({'refrigerator', 'microwave'})"
0.10478114478114478,"frozenset({'dining table', 'microwave'})"
0.11878787878787879,"frozenset({'microwave', 'cat'})"
0.10101010101010101,"frozenset({'microwave', 'dog'})"
0.10181818181818182,"frozenset({'microwave', 'clock'})"
0.20565656565656565,"frozenset({'person', 'microwave', 'tv'})"
0.16525252525252526,"frozenset({'microwave', 'tv', 'laptop'})"
0.15461279461279462,"frozenset({'microwave', 'person', 'laptop'})"
0.1511111111111111,"frozenset({'microwave', 'person', 'tv', 'laptop'})"
0.1383164983164983,"frozenset({'oven', 'microwave', 'person'})"
0.13562289562289562,"frozenset({'oven', 'microwave', 'tv'})"
0.10087542087542088,"frozenset({'microwave', 'oven', 'laptop'})"
